amount,time,v1,v2,v3,class
7.09,12.95,-0.8259841780265164,-0.7488874885276071,0.44383900328844006,0
48.57,28.79,-0.8177154757301307,-0.7489443485439249,1.3854117265999006,0
86.51,30.05,-2.2332788193557644,-1.7484388495045615,-3.2525468684257275,0
40.92,8.05,-1.396934091467959,0.34590959541302035,0.17466575093972037,1
133.1,38.17,-1.47423727889541,-0.3466847273446704,-0.6522659379038362,0
104.5,31.62,-0.2621451438679057,-0.5033803371980301,-0.7536986814107687,0
85.28,31.29,1.5587980694978887,-1.124638443132016,-1.2795254334448694,0
35.46,5.11,-0.8160378953942717,0.6274652904511273,0.5984897122449937,1
102.01,30.85,0.5886526793824348,-0.8946204310219661,-1.7914467059606682,0
46.25,24.53,-0.7730834555704812,-0.7986336919896266,0.46502715229157054,0
217.6,55.24,0.19332032475446598,-0.23144714790198895,-1.7531983943174867,0
160.99,43.35,-1.4019080677162379,-0.5659717958654309,-1.785268986386418,0
248.67,63.67,1.150607550593069,0.545814819693577,0.22738256650587774,0
148.09,41.73,-0.8047245724183811,-1.0866045654307843,-2.7143213418641805,0
6.31,8.19,0.21482650611660128,-1.1866524449134177,-0.9232113607303134,0
86.67,6.12,-0.7286780669457907,-1.9224715737788562,-1.0869839374255472,0
81.14,27.69,-0.5253888696369459,-0.5239433789444213,-0.24731408145544975,0
58.44,28.42,-1.27040874397943,-0.5290415350517872,1.2768302298820622,0
41.29,35.48,1.068959535275138,-1.1080539458652339,2.3502502280497692,0
35.93,15.91,0.12652320501805506,-0.48154020334164227,0.03629410398219701,0
75.02,33.29,-1.5763517088994359,-0.37257361710415837,1.7422843800285803,0
55.45,23.88,1.013455821741101,-0.47062247527324996,0.6213438450918939,0
64.82,24.95,0.6795756851606412,-0.5542872234419571,0.06574958187901658,0
180.93,49.26,-0.13415564209226424,-1.154912300427036,-3.2407869989190567,0
18.27,16.37,1.6739015887420603,-1.3082218479965886,-0.9461642135636754,0
32.4,18.45,0.07272462740328739,-1.7505699984973364,-2.503299875061124,0
86.39,29.42,-0.8067463802094889,-0.42307835583878706,0.07513652871663923,0
1.69,26.22,-0.1358547163882445,-1.5484354892373646,1.5857569842539885,0
131.12,38.34,1.0043766347631322,-0.23337307274828967,-0.19934112736378995,0
196.22,50.42,-2.627065356808166,0.8428531158989375,1.293970199260744,1
78.33,17.95,0.21741657568671346,0.5336666409762476,0.5555604810984962,1
91.27,30.89,-0.28839220030029905,-1.3764138065939198,-2.3853364251347746,0
0.5,21.72,-0.7242465320583404,-1.3796976890147699,1.1152192466402095,0
321.4,76.02,-1.2744928824990227,0.9709677685806322,-0.3833109406609887,0
38.41,22.2,0.4874139269048432,-0.5819821581326547,0.9972664579391463,0
70.68,27.4,0.7903785250428523,-0.8883464804728366,-0.6248722172646306,0
142.75,41.51,-0.10172002555304499,-0.27686217862441476,-0.3249860332429374,0
61.47,41.52,0.6356615967509606,-0.8728491098757536,3.0585834606396993,0
89.32,28.94,1.32596997047509,-0.5972408245921523,-0.6617741521999647,1
52.71,21.98,-0.47434544190347283,-0.38798831466962114,0.5867484292240519,0
9.65,14.6,0.785812009296809,-1.5858115203135439,-1.5336018998738257,0
40.27,16.77,0.677359521686422,-2.0856485267311955,0.6691494759718422,0
68.14,28.16,1.4182403547575644,-0.3221777537961156,1.171271645400016,0
89.04,12.32,0.02194380821533224,-2.908959751055267,0.5107266044381424,0
55.46,28.53,1.4644543122672997,-0.5109787499204217,1.5296462291775592,0
10.76,10.09,-1.0637896161020317,-0.762740356256646,0.8673554235358001,0
28.3,22.1,-0.33849396429229733,-0.8933162680997521,0.7785465649014269,0
0.4,11.03,0.7641052963280948,-1.4911312979064306,-1.4557467556668953,0
36.01,22.29,1.142699916235183,0.9566617014556312,-0.18622544830535048,1
143.35,40.99,0.40191895517392295,-0.4112868687107194,-0.8271043149132075,0
88.06,32.4,1.0877398432337475,-0.044606481931012354,1.6128506204177788,0
128.48,14.13,0.9200114600053961,-1.7527659337100836,0.14536630692095764,0
26.38,16.79,-0.038140085441648916,-1.7504171037397511,-2.4996262609305053,0
65.87,26.27,-0.38479553417306533,-1.278026464333393,-1.5956595236269993,0
67.78,34.08,-0.33869133992187517,-0.5476923178168525,1.8991135723719719,0
94.98,8.43,0.31470630755446866,-1.6569160280230006,-0.39402571386132923,0
1.99,34.56,-1.1221532378809973,2.00119546283815,-2.2067119994724673,1
222.49,57.41,2.1205681204305016,0.140264671411789,-0.6069016453769309,0
207.24,31.01,-0.5655112882176463,-2.7184548815018,-1.2776306441759873,0
64.18,27.77,0.5736870300025537,-0.39767821813102666,1.1292880780290129,0
71.75,26.51,-0.3674105867948155,-0.6758940542799273,-0.33014051033946623,0
30.52,18.99,0.38124426647807275,-0.9673706747640048,-0.22883808885382795,0
182.21,50.49,1.5055451919058283,-0.07377899399535115,-0.23181727789960582,0
45.54,31.14,1.180490877972961,-0.8257354896559844,1.8812372022836423,0
6.23,17.51,1.8276809829496963,-1.4061667944082563,0.5345309632651778,0
54.33,23.38,-0.8974915631672096,-0.5244979875244398,0.43847801830951105,0
69.84,2.34,1.6512365786872862,-1.6438275210635585,-0.5564657109894291,0
97.07,40.51,-0.08804446917604382,-0.14398924351812925,2.5773928933832293,0
120.4,37.08,-0.6240987123257102,0.030444025913062722,0.865292518420471,0
39.41,24.61,-0.18138540310928583,-0.8298878137192485,0.8163235798059465,0
103.26,8.7,-0.5777505081541768,-2.3587775901039714,-1.7827019376023117,0
25.82,6.5,-1.368268938725629,-1.3815330797708676,-0.6163343604072021,0
30.17,6.03,0.847932173353264,-1.6647941331366132,-1.1931949456754185,0
67.16,0.54,1.4961022334255598,-2.1157742509649147,-1.5571675818839803,0
28.63,28.41,-1.5888184753202212,-1.058548273598618,1.7049583855926547,0
128.62,38.34,-0.3234378675446039,0.5565910536442664,2.0145697291822313,0
35.23,28.68,-0.610022977498356,-0.9317973074287432,1.6945909092316591,0
53.2,22.24,-0.575881712458321,-1.5790436401062193,-2.492757880420985,0
31.16,22.06,0.21294997367162288,-0.8896068492958629,0.6047308946905763,0
78.02,1.65,-0.13592728985576719,-2.5973883499376993,-2.397364322850245,0
61.19,1.45,-0.43874592004829344,-2.224923505982331,-2.404594538103545,0
87.95,24.82,-0.3990988538209255,0.20596177092618317,0.6172990282815729,0
42.08,19.84,0.8455260998852114,-1.117464723156721,-1.1361251853044014,0
20.59,0.56,0.3984491228578794,0.5250418809847943,-0.003335804415672383,1
53.53,0.71,-1.8348080296345557,-1.5170901433058943,-0.5518152361801846,0
81.09,26.31,-0.7005368280095384,-1.2958900308955916,-2.5579219557964605,0
0.32,23.75,0.7143189358736531,-1.4875245046396968,1.2876189951911479,0
98.46,31.05,0.09913833941812458,0.08076137965980679,1.0124384491999554,0
62.29,24.18,0.03390078412545998,-0.9153108505757186,-0.8895484206360109,0
51.48,19.84,0.7661960091741071,-0.41493814311098487,0.12466771091125117,0
87.75,27.74,2.1640073739123564,0.0395915478164488,0.8315807163438157,0
16.53,14.57,-0.8403915362054409,-0.8622377385328976,-0.07164406323869921,0
9.32,22.35,1.4294578020440076,-1.2924543955584673,0.9442653931410677,0
68.06,7.31,-0.5214010918187526,1.4167267344724976,1.158843518470887,1
131.74,14.22,1.1384155206557094,-2.3952894570372063,-1.3540595101411097,0
28.32,21.79,0.5987390159931402,-1.969514310592852,1.341321231137266,0
39.6,25.49,0.9729965453330005,-2.33894777813106,1.8705477473033214,0
32.35,4.84,-0.3279419202673591,-1.6939776743523822,-1.397257417196879,0
86.26,12.51,0.5251903903377283,-2.8167399234553248,0.6245501142436227,0
98.53,32.54,-0.10611951556933184,-1.1692705995962251,-1.9272680581740111,0
50.52,0.46,0.023895096986299567,-2.3785040539484936,-3.0344393745722265,0
43.76,20.27,1.2526157196195573,-1.3920801265672451,-1.861095103609959,0
26.14,29.62,0.326624217565134,-1.201581211674217,1.746427676974386,0
44.13,19.68,-1.0225853502720914,-0.9312411647043898,-0.8116718416042794,0
180.48,50.94,0.07698314140715402,-0.30209844121373386,-0.6226847077714419,0
143.98,40.31,2.484969953586654,0.003348089848575153,0.06967980415602049,0
21.41,20.99,-0.34829345358145714,-1.0129474964024068,0.6410100549546855,0
31.32,5.31,-0.02974165415538386,-2.2529349026933234,-2.814607245320519,0
332.03,79.67,0.4508913752125149,0.9685874423271972,-0.23888423187833463,0
10.32,15.5,0.9179676706663622,-1.1039623943425363,-0.12004208191737664,0
30.29,17.11,-0.5013692716678184,-1.9478412513375547,-3.1828821815644135,0
111.85,38.14,-0.9976745727406487,0.31853070182105947,2.3667948674982426,0
64.12,8.37,-0.927784109060761,-2.1448511244861708,0.12764063126362202,0
19.99,8.64,0.021060198364359507,-1.1611747760856255,0.07221612564121727,0
79.33,21.59,0.13164456691928453,0.16043447810449218,0.31700231641342913,0
26.87,6.62,-0.7250967209741775,-2.004528355384834,-2.1511486586767825,0
69.84,2.77,0.40346891810791735,-2.481834908338079,-2.8363086863403066,0
157.17,19.74,0.184810302489739,-2.1243210051415473,-0.30801431675012647,0
27.71,32.05,1.507633558913684,-1.3125186713681793,1.8943066316212318,0
40.65,4.3,-1.013805932639863,-1.8786228832217613,-1.4931150118570744,0
135.06,40.24,0.5597004724114222,-0.7411693474680698,-1.3461922700096824,0
48.59,1.1,1.2030478522059247,-2.274269229684079,-2.741928593269743,0
209.64,53.18,-0.7602909475639799,-0.3952037094481383,-2.1477609152450334,0
18.78,14.87,-0.28879530269948617,-1.5265723617342744,0.40684650400043243,0
28.11,24.89,-0.7893470120509625,-0.9604314095852355,1.2232826230351392,0
77.78,33.35,-1.0195062023841872,-0.31674377525910424,1.734574954232047,0
16.34,22.1,-1.345583400104966,-1.0727197983976693,1.034976832382185,0
33.22,13.6,-0.25593056166975336,-1.8489701254446813,0.16467468687004094,0
25.42,9.05,0.11038963910769706,-1.4373250583010517,-0.2287368085475694,0
28.45,17.95,-0.6190727365172086,-0.785195626430011,0.14424566003152506,0
82.64,6.38,-0.5626920244402328,-1.2670497477677727,0.32141504004655297,0
37.63,4.13,0.1417658589610795,-1.9480418122789218,-1.8943054100129721,0
130.02,38.46,-0.3773420769478101,-0.36820117181741463,-0.45685167336680466,0
43.55,28.13,-0.9159247272624271,-0.8249854137963937,1.3467513072421653,0
88.89,33.17,-1.0285765255061254,-0.07754571953055389,1.6435392136750475,0
80.96,3.52,-0.7419834280919447,-1.8783688661988465,-0.7505877042220439,0
91.59,32.46,0.9327436083455788,-0.8603332644446614,-0.7163566465892196,0
43.8,19.93,0.07575934319837979,-1.4360373299125804,-2.051736751333769,0
23.3,21.79,-1.1416718217393904,-1.912194267631385,1.1866432971297058,0
132.92,16.23,-0.21242892991046652,-1.843415759251058,-0.2810506881029744,0
72.04,25.24,-0.32894408535730224,-0.4575982074033196,-0.05582859559476916,0
87.77,25.42,0.2666727637833204,0.10461381683916704,0.49305039505447756,0
64.08,2.34,-0.6151876757156072,-1.3718040502768352,-0.19790717259676294,0
61.1,4.58,0.5053265000780651,-2.158977863607223,-0.9212512687356977,0
30.2,16.58,0.2214776976759162,-1.4540765180524884,-2.0064340449641485,0
43.15,28.85,-0.9169275453299295,-0.8543896632264351,1.452104485312264,0
21.92,7.47,0.1443434672966939,-1.3483673729149035,-0.554352417492084,0
166.61,70.02,0.02879081373848167,2.1522471598320125,0.43862605456890325,1
4.57,29.08,-0.15556569452183558,-1.597862029776989,1.9050892876038752,0
58.45,21.75,1.0401885647927522,-0.32240470163052337,0.3602375312699917,0
42.67,18.26,0.0911882738437822,-2.2422047914645917,0.7299441240091582,0
319.21,77.25,-0.8214695290296501,0.5061137530243649,-1.194346381264311,0
16.62,20.86,1.3907324875915426,-1.7947399700988336,0.8826823199138205,0
64.62,23.41,1.9324594974495528,-1.1450571542266388,-1.799640024243958,0
158.9,44.34,-0.06184008396068339,-0.8155853562265275,-2.092469465491263,0
7.74,29.15,-0.6810551606146789,-1.6055898032801208,1.709026944373489,0
66.34,24.27,-0.21903181435247787,-0.8220116168032291,-0.8717284017804663,0
51.12,21.28,-0.9205828940058789,0.2896313371900805,2.2975925095985934,0
98.0,26.11,-0.49605231253974436,0.3558998728763354,0.6789692492558155,0
16.55,27.91,1.2010147611718904,-1.3619812989855364,1.5368412087460226,0
108.21,10.04,0.187538784413962,-1.6881461663048403,-0.025354816817919734,0
17.11,16.4,-0.3754938863522174,-0.8422225898860857,0.34564995047543623,0
149.36,41.3,-1.5443773533483862,0.770134674432321,1.9573612708151105,0
9.39,17.76,-2.664332321074447,-1.1461094722524545,0.31941362271104135,0
48.9,1.45,-0.6590067582323337,-1.512316281914846,-0.6588083035716883,0
147.07,42.0,0.3332400365224288,-0.41853873100466077,-0.8504139152038055,0
177.1,46.89,-0.47386487015952894,-0.16090846562296401,-0.9350032076810076,0
20.96,23.71,-1.595636760889683,1.4992210900852918,0.004205238581898585,1
125.5,13.77,-1.4180599219689365,-2.460873876416128,-1.8049142582088744,0
10.26,14.33,-0.22094226150476054,-1.2172417597222691,-0.6683145835667412,0
55.81,21.2,1.2902611290460646,-1.0478944974821307,-1.4919368993102706,0
131.57,47.52,-0.2828867205196255,0.24440331801807158,3.025511404907888,0
16.88,23.1,0.8074447180083516,-1.177767669406176,0.9471160402337496,0
179.47,22.84,1.410213804814408,-2.8531895694836322,-1.532126092806732,0
143.24,30.83,1.3680984817638127,1.0272562791225732,0.714188731633114,1
56.86,23.1,1.6648018292404523,-0.35422441164834684,0.6671507453947527,0
3.68,23.9,-0.27269458215246056,-1.3907163503518158,1.3694812383726949,0
86.12,31.5,-0.7150632206374263,1.2018376654554919,1.4853404219268402,1
45.69,35.75,-0.8377094318949696,-1.0352435409541374,2.332075939092225,0
42.46,23.65,0.1798310795379064,-0.663648658363934,0.8554917493825793,0
66.66,26.1,1.8381007079616358,-1.5615710669962979,-2.4207421837304657,0
114.84,35.34,0.20001485117174814,-0.20599117661255162,0.2059680470843368,0
158.79,44.03,-0.04546497612900444,0.46234313322379883,1.1784107462089906,0
36.89,11.36,0.32543685943381034,-1.739825606804763,0.18359999569039487,0
59.72,25.94,-0.7563234246285745,-0.481316501426587,0.7821001656062345,0
109.78,31.79,0.004601087097138987,0.12264944104916431,0.596072139480825,0
88.01,3.82,-0.5171370804487624,-2.7564661109471933,-2.6798324302918273,0
110.49,34.86,-0.790012802081076,-1.4478203821327589,-2.872186250317415,0
22.4,33.58,-0.5458425859710776,-1.4310355579874117,2.2409978919886555,0
32.55,25.46,0.9197033140843018,-0.9725884015221001,1.046274784339299,0
9.86,24.44,-1.3162700410740993,-1.3509145466880748,1.2155964394103902,0
35.45,26.86,-0.6958614201447756,-0.9309566224701853,1.285741651283823,0
35.52,26.67,-0.10137825626420019,-1.0106957189382926,1.0311163912165486,0
140.91,15.91,0.6148413973029732,-2.3918388302546205,-1.157083864144863,0
44.13,22.03,0.5573042937804867,-0.8033121724122194,0.036288927154837225,0
128.62,37.82,0.7917964128034704,-0.564490049720294,-1.0228787793300114,0
9.21,21.67,-0.3961260979892287,-1.5917262033208437,1.1409898474703697,0
24.82,26.67,0.702881798595122,-1.1034726418952565,1.4394028051616177,0
298.28,73.19,0.297083451490835,0.7191745373310678,-0.2552827875036683,0
1.96,11.41,-0.36624169747817953,1.009593228736006,0.0233286880000112,1
10.45,11.41,0.3509425048957069,-1.2742022514017448,-0.19693726360626385,0
16.87,11.06,-0.045861259369021544,-0.7655321627500069,-0.605309816514388,0
55.07,26.01,0.6550406137817893,-0.5320282981422428,0.9495220093173242,0
82.0,24.83,-0.5520580017774016,0.7247603765985882,1.447646975040604,1
92.58,4.62,-0.8417119460380091,-2.6613479854445288,-0.3108477030939629,0
17.9,16.65,-0.554337967313331,-1.277262422585112,-0.7817277632312589,0
11.11,31.46,0.9173151613587754,-1.4719140238771187,2.3559591342159436,0
48.72,20.33,0.9898601405859991,-0.03352362286659216,1.3940344995952296,0
69.97,19.6,0.6729432044950393,-0.07451722934095029,-0.16379675555694484,0
140.73,17.61,1.1511294059581902,-2.2578799757071923,-1.1885996534136605,0
79.71,22.85,-0.8063626971363014,-0.044132548472573974,0.03411399716300656,0
17.95,17.65,0.9958719766589276,-1.7066925454636475,0.49341196465229387,0
51.75,40.3,0.031075966875013874,-0.981344360533132,3.0997991205621114,0
258.72,66.24,0.21160038058850683,0.5081823909225549,0.08060013104129138,0
38.76,21.38,-0.3255873571531219,-0.6960839329474644,0.49970426914964394,0
40.92,20.95,-1.3834625118283659,-1.3478064889780217,-1.4258652465098296,0
121.58,37.57,0.5102276451696075,-0.861296406762271,-1.4244703647767967,0
57.99,25.01,-1.8604479999243069,-1.1751791878656188,-1.1241129724904453,0
113.59,35.92,0.12181470577485806,-0.8216308299048973,-1.197034492983559,0
39.37,14.18,-0.19776904470561435,-2.0843262061129453,0.050810675087225365,0
43.96,31.79,-0.23212931854845434,-0.8225622896995002,2.1277859912928485,0
81.05,33.91,1.0366468294192557,-0.37114919881197683,1.5162202716817272,0
31.26,15.88,-1.3582116685261956,-0.7941678492779116,-0.500391827267243,1
266.21,66.71,0.4881048177193057,0.7601226156851537,0.3842790841227255,0
100.73,32.23,-1.253295627303265,-1.7417807187872247,-3.6220409585632436,0
49.53,24.17,-0.8082184087866364,-0.5474624120310216,0.8434160660746333,0
72.51,4.2,-0.6927548576980426,-2.1316061685294603,-2.0737008198267235,0
46.59,27.03,1.308011915661778,-0.7273928930237705,1.176317125465641,0
19.21,14.47,-1.0563279993057415,-1.1353802385774594,-0.9685586421051634,0
23.18,24.03,1.286503119071931,-1.1536602941165461,0.8315723112836523,0
90.48,30.84,0.8947235146471376,0.03203705131171675,1.3232828620225887,0
47.26,3.01,-0.12442732310641852,-1.9319026115571023,-1.5122709260084983,0
30.06,11.23,-0.7345580968654715,-1.8267039552571989,-0.48635129886653794,0
99.33,19.08,-1.7325440243543537,0.9457854461845768,0.6024238262599209,1
73.65,9.93,-0.47326504683304876,-2.4666073353994387,0.2070951223691173,0
154.12,21.47,-0.11994127362647256,-2.9328152700970564,-2.9795770492965437,0
52.67,1.08,1.9044335081747408,-2.148392840877542,-2.1704370043417973,0
145.55,41.62,-1.4760670917717218,-0.4723295752998693,-0.9825371701596383,0
119.1,12.59,0.8534214514921151,-1.6403498672992582,0.2042870793719389,0
82.27,33.42,0.32584085214792474,-0.2932659409787377,1.5378615419355957,0
149.11,16.29,0.9373272918208769,-1.7974272681671017,0.8090759717447293,0
216.48,57.42,0.5310966022846075,0.20761045959085034,-0.06520137632185119,0
34.89,26.43,0.18911121660394065,-0.9079856168988419,1.2846973354394733,0
77.9,32.71,0.09682817740951716,-0.2637340531007698,1.7247812006311467,0
27.43,16.58,-0.6099007628719224,-0.6008605070030135,3.719600007924522,1
68.58,32.76,-1.1177788402369702,-0.35905642398717763,2.052724844939843,0
8.26,12.66,-0.20631480361932888,-1.3521772572407076,-0.26036727134059134,0
88.76,20.41,-0.8702562235172253,0.36415327605858616,0.017832371180970474,0
113.84,33.98,-1.0418475454405287,0.10629211267558225,0.7853591934013162,0
36.37,20.29,-0.4847906763568931,-1.3612878526365289,-1.3286366048792262,0
20.08,15.76,0.4796797395099632,-0.7887361697230627,0.16620095309642835,0
94.59,33.28,-1.151868384586774,0.04038952725910727,1.6291607843391773,0
31.59,30.78,0.06884573128385278,-1.0796101492073058,1.9887989781687043,0
56.75,22.94,-0.0027502410341822625,-1.237058961517879,-1.6639438553063965,0
61.32,0.38,-0.7222688836538869,-2.7238610619249517,-3.463241961670902,0
14.39,15.32,-1.1860692313994132,-1.5975735595089111,0.05215744023226154,0
121.17,52.14,0.11821199140193689,1.7095870043048362,0.43022413368322154,1
112.17,35.28,0.41692950326481654,-0.2970056536555178,0.11815138165898298,0
34.98,30.31,1.182352844091784,-1.1116795282921106,1.5954054014050316,0
21.06,17.58,1.2530889173020765,-1.8325883902512954,-2.2196675732468676,0
23.37,17.54,-1.1177496539261753,-1.8527711112569127,0.4171116645242309,0
95.99,8.18,-1.4122943199298554,-1.792539819258495,-0.6325672006902091,0
181.09,25.23,-0.5930721344322301,-2.79002676676435,-1.7890509829125674,0
139.33,39.76,-0.4540335803194438,-0.6682575294410198,-1.520640091585601,0
22.45,15.15,-0.8912185001067509,-0.6456268105677958,0.26221962740055615,0
63.65,34.75,0.6634477291515113,-0.5649525969917737,2.249716019918755,0
9.08,21.83,0.22374831957430621,-1.2762064076491964,0.8874741065685824,0
97.38,28.86,-0.6766708032480138,0.18540616298320245,0.8720887888617026,0
49.54,1.91,0.11955692459848473,-1.4451183267840726,-0.343154183251839,0
12.83,15.04,1.0478511314651566,-1.9114723395147113,-2.48030516505821,0
115.83,37.61,-0.3693867320636845,-0.7013652272996606,-0.6490501789161016,0
118.03,11.12,0.2884111487160616,-3.1873899683703932,-3.5756629997880935,0
27.65,28.69,-2.640897679343706,-1.0377758474735193,1.8792962616175664,0
21.41,6.99,0.19656354764246445,-2.5685394428378103,-3.872111211930242,0
2.05,26.38,-0.35870377304891893,-1.6264062888613553,1.642842888062062,0
10.21,17.22,-0.9070081583826592,-1.1446519981771692,0.15499132693815332,0
37.45,32.68,0.43350549994684245,-1.0117276630191403,2.2248362820397647,0
393.97,93.68,0.819888153981797,2.228061277072935,2.345454243818026,0
136.34,39.73,1.1040706092820498,0.11752615842364367,0.7041551879958268,1
80.86,1.63,-0.5361721666239897,-2.4808810946192303,-1.9173740599902953,0
85.05,20.6,-0.25018783320716287,0.4137404050075013,0.412756595472377,1
13.11,27.0,0.6573649633895711,-1.9606221044193484,1.5800464700278933,0
131.16,39.09,1.0033827642199402,-1.1299327256109113,-2.3752084839914476,0
57.56,23.01,0.7932854051651251,-0.6011592913187642,-0.038835767718248926,0
34.14,21.34,1.6224983409010136,-1.0494183403219375,-0.15033885418644755,0
91.18,30.98,-0.3657996727935024,-0.7004606988406192,-0.5973446949654082,0
109.92,33.29,-1.6894573383151947,-0.30089993118684166,-0.1893654331667336,0
208.13,54.54,-0.429063876901458,-0.32299182286381345,-1.5707853639885436,0
127.64,14.33,-1.4961991540760018,-2.4055214073021434,-1.6527368901670798,0
54.98,29.23,0.8986484586849005,-0.6659100516744131,1.3076586332025262,0
76.73,12.63,0.4276172815847823,-2.6936193467614125,0.39129537057376784,0
34.02,12.9,1.2865973693976245,-1.8379962461644266,0.08887911661828307,0
79.12,20.16,-1.7021343999747023,0.15612274410629534,0.0060709277186771216,0
177.08,48.56,-2.7222777409231447,0.09884156216036288,0.11003307561215636,0
